exportIndex,csvRow,sampleID,row,col,matCurveIndex,labelText,manualLabel,className,sourceFile,sourceFolder,classFromFolder,classFromMat,rawPeakZ,reconPeakZ,rawPeakValue,reconPeakValue,RMSE_raw_vs_recon,Corr_raw_vs_recon
310,310,310,433,386,310,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0386_idx000310.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0449492978315,48.0977915921575,0.00908472648892877,0.00571753757283584,0.000570198800461029,0.937274535796569
311,311,311,433,387,311,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0387_idx000311.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.9092170479303,47.9566917830497,0.00489246823777903,0.00309559045551916,0.000313971031423198,0.931022836434672
312,312,312,433,388,312,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0388_idx000312.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0223268300061,48.037297196653,0.00412344941857832,0.00259563727761624,0.000261310831028642,0.931455447463892
313,313,313,433,389,313,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0389_idx000313.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0308071326046,48.2003197114092,0.0028277026544283,0.00202829671318185,0.000144436935264975,0.964187180004266
314,314,314,433,390,314,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0390_idx000314.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.3941611895866,47.674210367823,0.00265010582391178,0.00173756196193588,0.000174860599230344,0.924587439407118
315,315,315,433,391,315,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0391_idx000315.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.467420269572,48.0124808980432,0.00566563045297793,0.00393785086172367,0.000374357594678618,0.939717437583284
316,316,316,433,392,316,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0392_idx000316.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.6171707857491,48.3899552046985,0.0054133899050139,0.00397652220438318,0.000311909023489736,0.960411209470457
317,317,317,433,393,317,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0393_idx000317.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.5761372820979,48.6129061963503,0.00390120701708847,0.00273928084188707,0.00021601247009964,0.957029435893655
318,318,318,433,394,318,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0394_idx000318.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.4486823700554,48.5045149141757,0.00323069024326324,0.00218930142898609,0.000200981419817117,0.940426415418837
319,319,319,433,395,319,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0395_idx000319.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.16344581774,48.3198396608792,0.00615272159840779,0.00379793835917513,0.000371613106960027,0.935568083349208
320,320,320,433,396,320,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0396_idx000320.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.1033814124953,48.3664264165843,0.00825675638337712,0.00486248868491802,0.00048727265173064,0.933073403213092
321,321,321,433,397,321,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0397_idx000321.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.1291316179302,48.5521302259712,0.00781229296756943,0.00490695645785129,0.000422337173914958,0.952411041047162
322,322,322,433,398,322,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0398_idx000322.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.2334803353808,48.8408246404207,0.00842994494583699,0.00580634848851754,0.000424304308308394,0.966391156059438
323,323,323,433,399,323,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0399_idx000323.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0941594462958,48.3321906335575,0.0271746702169868,0.013250315079016,0.00193200960840215,0.869640965401409
324,324,324,433,400,324,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0400_idx000324.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0905202778353,48.4194794528239,0.0234374800232633,0.0112446297868182,0.00176170287741421,0.854009455843841
325,325,325,433,401,325,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0433_c0401_idx000325.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,50.7661027182466,49.8269317279839,0.00765238825859447,0.00584042358547163,0.000474531051534364,0.959403515902845
326,326,326,434,377,326,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0377_idx000326.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.8396540171646,47.7379124583695,0.0448205130460734,0.0221882858324938,0.0033040637121373,0.873800151775682
327,327,327,434,378,327,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0378_idx000327.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.9550389933872,47.8983151069655,0.0356881696737973,0.0153520658991826,0.00279786162797473,0.819145256993656
328,328,328,434,379,328,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0379_idx000328.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.9183307342602,47.8743934578935,0.017375029720901,0.00826274311187885,0.00128210910105648,0.85607613312475
329,329,329,434,380,329,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0380_idx000329.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.4230647197019,48.2352767263701,0.00455132137349643,0.00308860624450259,0.000311882756016497,0.930844310282319
330,330,330,434,381,330,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0381_idx000330.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.8711782271863,48.6561805869675,0.00378636203329489,0.0020355536187379,0.000262227807827832,0.885855988772342
331,331,331,434,382,331,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0382_idx000331.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.3770846787287,48.4676663238766,0.00402738371945989,0.00265020525598964,0.000253967763181453,0.935734886198767
332,332,332,434,383,332,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0383_idx000332.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.7544859580814,48.5044266210447,0.00221806382883129,0.00182773028106543,0.000150095643524352,0.952663545956066
333,333,333,434,384,333,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0384_idx000333.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0039770834275,48.0502794774115,0.00661685481821005,0.00405698748603537,0.000386947492812753,0.938225164526717
334,334,334,434,385,334,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0385_idx000334.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.9384819069042,47.9809788112186,0.0121683032841268,0.00667316914958719,0.000799675263127241,0.908902602371205
335,335,335,434,386,335,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0386_idx000335.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.8750731297527,47.8828465989192,0.0142709649407996,0.00738026148585193,0.00102134000469048,0.884933925113841
336,336,336,434,387,336,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0387_idx000336.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.8944813493674,47.9247311322453,0.00706784202666618,0.00399704908319845,0.000483548574260984,0.908261728414378
337,337,337,434,388,337,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0388_idx000337.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0965783149534,48.1680407200957,0.00542288504184404,0.00287050288343068,0.000368138690834618,0.8948014878366
338,338,338,434,389,338,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0389_idx000338.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.9847004812051,48.0558971994804,0.00437396122122993,0.00240551731722041,0.000269816750776682,0.913613337823377
339,339,339,434,390,339,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0390_idx000339.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.9310894107994,47.997175614812,0.00312724278207388,0.00189195765877818,0.000184619087453591,0.932724246806565
340,340,340,434,391,340,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0391_idx000340.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0553729129586,48.1083764135749,0.0194896568202987,0.0105921181447773,0.00128062987847292,0.91207425581121
341,341,341,434,392,341,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0392_idx000341.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.0891393413241,48.1654721730324,0.0187024501467513,0.0101912860888466,0.00121528433705333,0.912934641551481
342,342,342,434,393,342,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0393_idx000342.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.2255853450672,48.3390037696017,0.00847011231320651,0.00495465323911113,0.000535272561324084,0.924325699938692
343,343,343,434,394,343,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0394_idx000343.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.3085893920279,48.4850544335904,0.00481771751217735,0.00288148588972723,0.000321918199158135,0.916027578875228
344,344,344,434,395,344,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0395_idx000344.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.1669969416633,48.3289274284761,0.00879062647999438,0.00472271975046721,0.000594624298637989,0.898795641746228
345,345,345,434,396,345,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0396_idx000345.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.3816562574733,48.5641935936752,0.0103978297153083,0.0067237639249556,0.000617777399392524,0.948214248205326
346,346,346,434,397,346,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0397_idx000346.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.1407836907769,48.4284642833535,0.0137198995139544,0.00784831754650381,0.000835736016201558,0.928390587140151
347,347,347,434,398,347,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0398_idx000347.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.10598395749,48.4538571548212,0.0153152791981239,0.00837637167025227,0.000979244288215075,0.912564068103257
348,348,348,434,399,348,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0399_idx000348.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.1079040531457,49.3923136406053,0.00865050678876634,0.00539534413104665,0.000680978380389214,0.907056569642661
349,349,349,434,400,349,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0400_idx000349.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,50.5603970381386,50.4859347759787,0.0256403820668856,0.0152254107564577,0.00182502978292551,0.912812330218822
350,350,350,434,401,350,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0434_c0401_idx000350.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,50.5929764902145,50.5316678307181,0.027512236241111,0.0163873452473767,0.0019077790292419,0.919104184109608
351,351,351,435,377,351,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0435_c0377_idx000351.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.7306052830811,47.6719187195209,0.023079845380665,0.012480719626561,0.00170889473125253,0.890425948623088
352,352,352,435,378,352,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0435_c0378_idx000352.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.3900555339049,47.6280648062367,0.00606846146097026,0.00380930719949352,0.000392615281166125,0.92912610360456
353,353,353,435,379,353,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0435_c0379_idx000353.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,47.9510142850558,47.8825963861057,0.00347523147988459,0.0023220591407234,0.000210818761001423,0.940965915847618
354,354,354,435,380,354,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0435_c0380_idx000354.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.5311376645499,47.9905074937849,0.00228067362468586,0.00170593922350238,0.000150408377930662,0.94234312186406
355,355,355,435,381,355,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0435_c0381_idx000355.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.9435080995566,48.4197921472359,0.00329625594920292,0.00183018012694328,0.000249433210841011,0.874983658262402
356,356,356,435,382,356,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat\curve_r0435_c0382_idx000356.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x377_y421_w25_h26_20260626_172115\01_valid_raw_and_ifft\mat,valid_folder,valid,48.8673830762588,48.5567807338622,0.0035654793756414,0.00257519302536675,0.000208208329275008,0.954727173109526
